Access Code,Name,Gender,Age,Height,Initial Weight,Lowest Weight,Target Weight,Product Name,Status,Price,Purchased At,Payment Type,Channel
YRWZJGPN,권지애,FEMALE,21.0,152.0,68.0,,63.24,눔 체중감량 프로그램 (천원 체험),completed,68900,2017-07-24 23:13:15.416000,Recurring,facebook
8TKPGX5E,강채혁,MALE,44.0,167.0,77.5,73.0,71.982,눔 체중감량 프로그램,refunded,112500,2017-04-16 20:21:36.248000,Recurring,facebook
DSI016GK,정초빈,FEMALE,19.0,155.0,47.7,45.2,43.00000095,눔 체중감량 프로그램,cancelled,112500,2017-03-27 22:35:59.784000,Recurring,facebook
RCXSBCVP,한세아,FEMALE,30.0,158.0,55.4,52.0,48.7,눔 체중감량 프로그램,cancelled,112500,2017-05-12 22:44:17.152000,Recurring,facebook
WF1JZQ42,김이찬,MALE,28.0,171.0,80.0,79.5,74.40000153,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-05-31 07:09:18.000000,Recurring,facebook
Z50RBYHK,이지현,FEMALE,22.0,167.0,57.3,57.4,46.2,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-02 00:18:26.184000,Recurring,facebook
HQ9MJOQA,서세연,FEMALE,31.0,180.0,73.5,71.5,68.355,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-04 11:39:12.096000,Recurring,others
1393RG5U,홍대연,MALE,35.0,181.0,95.0,,88.35,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-24 07:32:58.288000,Recurring,naver
3A2C2SA1,오승은,FEMALE,31.0,160.0,83.0,81.0,73.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-11 03:55:27.120000,Recurring,facebook
HPLQJQ19,류소원,,,,,,,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-12 21:46:25.072000,Recurring,others
6IEZH2XD,전지혜,FEMALE,21.0,153.0,52.0,,45.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-09 05:13:34.984000,Recurring,facebook
05GXTN93,한설민,FEMALE,22.0,158.0,50.3,50.2,46.77899933,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-07-23 10:52:13.656000,Recurring,facebook
W9KMBQNK,손서율,FEMALE,21.0,163.0,61.9,61.1,57.567,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-04 10:40:46.208000,Recurring,facebook
7JGEXHXY,장채설,FEMALE,26.0,155.0,61.5,56.9,56.35799789,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-28 18:01:46.208000,Recurring,facebook
LRQVUYVP,이슬미,FEMALE,27.0,158.0,76.0,,70.68000031,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-23 08:10:28.664000,Recurring,facebook
W6CMOLO1,강채솔,FEMALE,22.0,171.0,85.3,,79.32900238,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-28 10:12:19.648000,Recurring,facebook
G1SNL6SO,이설윤,FEMALE,44.0,161.0,58.0,,52.0,눔 체중감량 프로그램,cancelled,44780,2017-05-04 17:38:15.736000,Recurring,others
4A66Z74I,이슬지,FEMALE,32.0,160.0,51.0,,47.43000031,눔 체중감량 프로그램 (천원 체험),cancelled,68900,2017-08-14 15:38:24.176000,Recurring,facebook
TJYPA60A,오채솔,FEMALE,27.0,159.0,51.0,,45.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-14 13:18:51.344000,Recurring,naver
CQ7FOSTQ,오서주,FEMALE,25.0,-1.0,60.0,57.2,55.8,눔 체중감량 프로그램,cancelled,44780,2017-05-07 14:28:22.936000,Recurring,naver
7DG8M0UR,박설아,FEMALE,22.0,160.0,58.5,57.5,49.5,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-09 13:46:21.080000,Recurring,direct
DHKUXAP7,황지연,FEMALE,41.0,158.0,53.5,49.2,48.266999999999996,눔 체중감량 프로그램,completed,112500,2017-04-01 00:44:05.960000,Recurring,facebook
NX5GCF6E,서솔은,FEMALE,24.0,158.0,72.4,70.9,62.0,눔 체중감량 프로그램,cancelled,44780,2017-04-22 23:50:59.616000,Recurring,others
ZSW1QSCA,오채유,FEMALE,28.0,172.0,82.0,78.7,65.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-07 09:28:14.360000,Recurring,facebook
QUZ82ABU,윤수연,FEMALE,28.0,157.0,59.8,,55.61399841,눔 체중감량 프로그램,cancelled,112500,2017-04-27 18:20:32.192000,Recurring,facebook
ARY00KWK,송솔아,FEMALE,30.0,154.0,50.5,47.9,45.0,눔 체중감량 프로그램,cancelled,112500,2017-05-21 22:12:32.256000,Recurring,naver
VTBGFJ9E,정서빈,FEMALE,25.0,167.0,78.0,75.5,68.0,눔 체중감량 프로그램,completed,112500,2017-05-22 13:31:58.128000,Recurring,others
QVIR4FS9,양서빈,FEMALE,28.0,154.0,67.0,63.0,62.31,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-25 19:27:57.752000,Recurring,facebook
5131NDJN,류성연,FEMALE,21.0,159.0,56.0,55.5,48.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-28 10:03:13.032000,Recurring,naver
RTRG7DA0,황서주,FEMALE,26.0,159.0,60.0,57.7,52.0,눔 체중감량 프로그램,completed,112500,2017-05-22 08:11:34.624000,Recurring,facebook
M76SMWVQ,조슬윤,FEMALE,30.0,163.0,63.4,,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-26 12:51:20.688000,Recurring,facebook
GQK0F16A,최승윤,FEMALE,22.0,160.0,65.0,,60.45,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-07 13:28:20.624001,Recurring,naver
PD9G2EIG,신소민,FEMALE,20.0,160.0,53.0,50.4,48.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-17 17:05:54.048000,Recurring,facebook
8CI0ZUAJ,권솔윤,FEMALE,29.0,165.0,54.7,53.7,50.871,눔 체중감량 프로그램,cancelled,112500,2017-04-09 07:59:06.288000,Recurring,facebook
VG5SU36Z,박세아,FEMALE,31.0,160.0,60.0,,52.0,눔 체중감량 프로그램,cancelled,112500,2017-04-18 00:51:12.104000,Recurring,facebook
VPVGTGFZ,조채우,FEMALE,22.0,163.0,61.0,61.0,56.72999954,눔 체중감량 프로그램 (천원 체험),cancelled,118000,2017-06-10 08:51:14.216000,Recurring,facebook
I6D4ELNV,문슬미,FEMALE,26.0,165.0,83.7,81.6,65.0,눔 체중감량 프로그램,completed,112500,2017-04-03 02:05:37.104000,Recurring,facebook
GF1P63HN,최수진,FEMALE,24.0,148.0,53.2,50.4,45.0,눔 체중감량 프로그램,completed,112500,2017-05-10 18:51:37.880000,Recurring,others
X1MG65DG,백성은,FEMALE,22.0,160.0,53.7,,45.7,눔 체중감량 프로그램,completed,112500,2017-05-06 21:04:27.992000,Recurring,others
39E2WEY7,박승빈,FEMALE,25.0,160.0,76.7,74.5,69.75,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-07 08:13:01.960000,Recurring,facebook
TRFBZ3AO,홍세연,FEMALE,42.0,155.0,70.0,,65.09999847,눔 체중감량 프로그램,completed,112500,2017-05-16 11:50:33.200000,Recurring,facebook
NP9G2O7F,김수정,FEMALE,40.0,158.0,58.3,55.0,55.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-24 18:04:12.712000,Recurring,naver
6FHC0AX4,허성빈,FEMALE,23.0,163.0,76.0,76.0,46.0,눔 체중감량 프로그램,cancelled,112500,2017-05-23 18:01:32.768000,Recurring,others
JBBUV1PD,안슬아,FEMALE,32.0,174.0,80.0,78.3,60.0,눔 체중감량 프로그램,cancelled,112500,2017-05-17 18:42:39.744000,Recurring,naver
3R5B2EEN,손슬빈,FEMALE,24.0,168.0,62.5,,52.5,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-28 17:35:26.576000,Recurring,facebook
VUIHXUGG,송성은,FEMALE,22.0,158.0,79.2,77.7,70.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-15 17:15:34.232000,Recurring,direct
N5RKSQQA,이서아,FEMALE,21.0,158.0,52.0,50.5,47.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-31 11:18:26.984000,Recurring,others
CBL049S2,홍세연,FEMALE,33.0,162.0,80.0,,74.4,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-14 21:22:36.575999,Recurring,naver
CZ0BS6SY,허지아,FEMALE,32.0,160.0,76.5,74.1,55.0,눔 체중감량 프로그램 (천원 체험),completed,68900,2017-08-04 10:42:41.288000,Recurring,facebook
M4P7NY6Q,송지빈,FEMALE,27.0,158.0,55.0,54.0,51.15,눔 체중감량 프로그램,cancelled,112500,2017-05-08 00:21:55.744000,Recurring,facebook
0ED2ALKG,박채민,FEMALE,30.0,164.0,62.5,61.7,58.125,눔 체중감량 프로그램,cancelled,112500,2017-04-16 01:13:18.256000,Recurring,facebook
ZV9T470K,고지아,FEMALE,34.0,161.0,71.0,66.4,55.0,눔 체중감량 프로그램,completed,112500,2017-05-09 15:18:29.344000,Recurring,others
BCXCZK97,임윤섭,MALE,29.0,181.0,107.0,105.9,80.0,눔 체중감량 프로그램,completed,112500,2017-04-14 09:37:54.632000,Recurring,naver
QOY0EE5M,오지민,FEMALE,42.0,174.0,64.4,,59.0,눔 체중감량 프로그램,cancelled,112500,2017-04-07 16:05:34.056000,Recurring,facebook
57TQ4B9K,이수희,FEMALE,21.0,163.0,61.0,,48.0,눔 체중감량 프로그램 (천원 체험),completed,118000,2017-06-09 02:35:48.920000,Recurring,facebook
UT75XZTI,손솔영,FEMALE,21.0,158.0,71.0,71.5,56.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-18 18:47:24.696000,Recurring,facebook
WLKQUHDR,조영찬,MALE,27.0,180.0,93.0,,86.49,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-08 13:13:51.912000,Recurring,facebook
6ASK0G6D,권소빈,FEMALE,19.0,157.0,62.0,,47.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-04 23:16:13.912000,Recurring,facebook
XHF5SZU0,권지은,FEMALE,37.0,163.0,57.6,54.9,54.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-17 08:47:24.024000,Recurring,facebook
BQ1QQ3GS,장세윤,FEMALE,48.0,162.0,61.0,59.5,55.8,눔 체중감량 프로그램,completed,112500,2017-05-24 10:16:17.064000,Recurring,others
J3UBILJ6,장설빈,FEMALE,20.0,164.0,53.0,,49.29,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-26 01:49:15.672000,Recurring,facebook
LJVASJ1U,오지현,FEMALE,22.0,162.0,60.0,,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-23 08:04:18.120000,Recurring,others
C9SWOAB1,손설아,FEMALE,19.0,160.0,57.9,58.0,47.9,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-14 21:50:45.872000,Recurring,facebook
JSHISC25,백승빈,FEMALE,22.0,160.0,53.2,,48.2,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-29 22:03:52.392000,Recurring,facebook
B6MVY82O,장서윤,FEMALE,27.0,163.0,56.1,47.5,47.5,눔 체중감량 프로그램,completed,112500,2017-04-25 12:06:28.664000,Recurring,others
L6ZA4IHD,조솔영,FEMALE,26.0,161.0,53.6,,49.848,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-29 15:24:46.920000,Recurring,facebook
2HMR16YT,윤초윤,FEMALE,35.0,158.0,70.1,72.7,65.19300079,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-05-26 18:09:10.816000,Recurring,naver
GRZW6N9H,백선아,FEMALE,24.0,157.0,53.3,53.0,49.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-17 22:58:39.912000,Recurring,facebook
A2ZWEZMW,권슬은,FEMALE,22.0,153.0,62.5,,41.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-15 04:19:39.704000,Recurring,facebook
M7W2R5QR,권소연,FEMALE,26.0,155.0,57.5,,53.475,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-29 01:21:35.400000,Recurring,facebook
NWVEJ1H6,김지애,FEMALE,28.0,161.0,74.5,,69.28500366,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-09 18:42:14.776000,Recurring,facebook
WS4OKKN9,권슬민,FEMALE,29.0,170.0,70.0,,65.1,눔 체중감량 프로그램,cancelled,44780,2017-05-05 17:48:47.216000,Recurring,facebook
818T0M3O,박슬비,FEMALE,20.0,170.0,71.5,,66.49500275,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-18 01:48:21.056000,Recurring,facebook
HYONQQRY,황초빈,FEMALE,28.0,161.0,53.6,53.0,49.848,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-21 12:36:34.104000,Recurring,naver
SCRH1L9H,배지율,FEMALE,51.0,159.0,82.2,80.3,54.0,눔 체중감량 프로그램,cancelled,112500,2017-05-03 18:25:11.800000,Recurring,others
7HFA27J4,한서환,MALE,32.0,177.0,84.5,82.1,69.5,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-29 22:21:37.928000,Recurring,facebook
ZH8OEX0U,양수이,FEMALE,21.0,164.0,58.0,,49.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-24 23:59:14.136000,Recurring,others
TZAJ24Q4,박서윤,FEMALE,24.0,154.0,72.0,,54.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-08 14:31:42.576000,Recurring,facebook
QP9Z4ETQ,고장훈,MALE,19.0,176.0,78.1,,72.633,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-04 03:58:37.136000,Recurring,facebook
MU9G3MFW,임채현,FEMALE,34.0,159.0,57.0,57.0,53.01,눔 체중감량 프로그램,completed,112500,2017-05-06 15:45:52.280000,Recurring,direct
FKP0MEFO,권채율,FEMALE,29.0,160.0,59.0,,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,132000,2017-08-24 15:57:01.056000,Recurring,facebook
MRBRGQV8,류솔영,FEMALE,27.0,160.0,57.0,,53.01000214,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-10 10:10:50.232000,Recurring,facebook
YT7V7EIT,정채이,FEMALE,30.0,162.0,63.0,61.6,53.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-26 18:17:03.992000,Recurring,facebook
O2CPUJON,권지연,FEMALE,22.0,163.0,57.3,56.4,53.288999999999994,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-30 01:55:12.592000,Recurring,facebook
S3RKQXWK,배지안,FEMALE,27.0,156.0,45.2,45.1,43.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-18 11:22:39.744000,Recurring,facebook
D06B49D8,배성은,FEMALE,48.0,165.0,61.0,61.0,58.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-14 18:01:18.712000,Recurring,email
8O7K7OFE,조연후,MALE,26.0,178.0,105.0,104.0,97.65,눔 체중감량 프로그램,completed,112500,2017-04-24 14:04:30.624000,Recurring,others
75JCF3IH,오수민,MALE,29.0,163.0,67.8,,63.05400467,눔 체중감량 프로그램 (천원 체험),completed,68900,2017-08-11 01:00:07.800000,Recurring,facebook
CP5SCT0C,홍승현,MALE,34.0,168.0,92.0,,85.55999756,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-10 13:07:05.816000,Recurring,facebook
Q93W552Q,정세희,FEMALE,29.0,153.0,46.0,46.0,42.77999878,눔 체중감량 프로그램,completed,112500,2017-04-12 01:44:51.736000,Recurring,facebook
TPE6WN34,배세은,FEMALE,24.0,155.0,55.0,53.6,48.0,눔 체중감량 프로그램 (천원 체험),completed,132000,2017-08-28 20:09:53.216000,Recurring,facebook
QE73PU3P,조슬지,FEMALE,32.0,162.0,53.0,,48.0,눔 체중감량 프로그램,completed,44780,2017-03-19 12:26:18.184000,Recurring,facebook
M7E6Z4A6,문서영,FEMALE,21.0,158.0,62.0,62.0,48.0,눔 체중감량 프로그램,cancelled,112500,2017-05-21 22:56:37.392000,Recurring,others
T870WWJW,손승이,FEMALE,30.0,156.0,63.6,61.2,59.148,눔 체중감량 프로그램 (천원 체험),completed,118000,2017-06-09 06:57:46.640000,Recurring,facebook
Q575J5Q4,전솔은,FEMALE,28.0,163.0,89.0,87.9,60.0,눔 체중감량 프로그램,completed,112500,2017-05-22 15:05:36.712000,Recurring,facebook
CIQNOG3J,오슬희,FEMALE,33.0,158.0,66.0,,45.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-14 10:53:51.424000,Recurring,facebook
8992UACG,박솔은,FEMALE,23.0,157.0,55.0,53.4,51.15,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-21 14:53:57.968000,Recurring,facebook
KRDE7VJL,배수연,FEMALE,24.0,167.0,62.9,63.5,50.0,눔 체중감량 프로그램,completed,112500,2017-03-19 17:58:17.880000,Recurring,facebook
13DTMDTQ,유서영,FEMALE,31.0,162.0,60.0,59.9,55.79999924,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-04 08:28:05.008000,Recurring,facebook
8FH4EQSZ,박슬지,FEMALE,29.0,155.0,47.1,,43.80299759,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-13 17:31:26.832000,Recurring,facebook
E5U5WR4V,문선영,FEMALE,22.0,168.0,66.3,66.0,55.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-01 12:32:07.304000,Recurring,others
5VB2Q4VG,서지현,FEMALE,24.0,158.0,49.4,,47.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-21 12:28:04.704000,Recurring,naver
233R94CN,박초윤,FEMALE,30.0,161.0,68.8,67.7,63.983999999999995,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-20 15:42:01.104000,Recurring,others
RWF35YYZ,장채영,FEMALE,25.0,158.0,54.0,,49.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-06 19:32:12.592000,Recurring,facebook
Q42F8WBC,유슬비,FEMALE,31.0,163.0,82.6,,76.818,눔 체중감량 프로그램,cancelled,112500,2017-03-20 00:58:11.432000,Recurring,facebook
2EOQ3J9X,조서원,FEMALE,29.0,158.0,58.5,,52.0,눔 체중감량 프로그램,completed,112500,2017-03-29 01:22:14.656000,Recurring,facebook
MLH607LV,배도율,MALE,28.0,170.0,89.0,79.9,77.19,눔 체중감량 프로그램,cancelled,112500,2017-03-22 12:11:50.024000,Recurring,email
CM7VRYAC,전채슬,FEMALE,32.0,177.0,72.1,,67.0530014,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-14 19:52:20.080000,Recurring,facebook
F3M9E54N,한설아,FEMALE,34.0,167.0,70.0,,65.09999847,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-09 16:23:02.600000,Recurring,facebook
P9LF032R,허슬아,FEMALE,30.0,170.0,61.5,61.4,57.15999985,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-28 23:59:00.792000,Recurring,facebook
7ZZ185QC,송채은,FEMALE,31.0,153.0,64.6,,60.07799912,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-28 03:01:55.960000,Recurring,facebook
YTPW49OR,양선영,FEMALE,33.0,168.0,60.0,56.8,56.0,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-06-06 13:21:55.904000,Recurring,naver
ABQQY3XA,고지영,FEMALE,22.0,165.0,55.0,,48.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-16 23:49:41.272000,Recurring,facebook
EXZFNO32,강세원,MALE,24.0,177.0,100.7,,93.65100098,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-13 04:13:10.615999,Recurring,facebook
Y1FJPGDZ,박수윤,FEMALE,25.0,157.0,61.0,56.5,50.0,눔 체중감량 프로그램,completed,112500,2017-05-23 20:02:13.016000,Recurring,others
S0XD60JO,류초연,FEMALE,27.0,157.0,59.0,55.7,52.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-14 17:10:14.040000,Recurring,direct
EN4HWO5M,문채유,FEMALE,26.0,163.0,54.0,53.5,49.0,눔 체중감량 프로그램 (천원 체험),completed,68900,2017-08-23 10:10:21.928000,Recurring,others
VRPWV8P8,백슬은,FEMALE,22.0,170.0,58.9,54.9,54.777,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-17 18:47:04.335999,Recurring,facebook
VSK2ZTQS,황소희,FEMALE,29.0,158.0,54.0,54.5,46.0,눔 체중감량 프로그램,completed,112500,2017-05-23 18:24:05.048000,Recurring,others
EPAVPB9N,정세희,FEMALE,28.0,155.0,59.7,54.5,55.521,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-03 11:24:47.720000,Recurring,facebook
BK8S2F2A,최지은,FEMALE,23.0,168.0,64.0,62.2,53.0,눔 체중감량 프로그램,completed,112500,2017-05-09 10:13:38.384000,Recurring,facebook
3CXE3YAG,이소정,FEMALE,35.0,163.0,77.0,,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-25 01:19:54.264000,Recurring,facebook
DOIEU7E3,서슬빈,FEMALE,38.0,158.0,64.0,60.2,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-23 16:08:24.400000,Recurring,naver
CGYDZVW6,허슬아,FEMALE,18.0,154.0,63.0,55.5,54.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-24 21:46:34.152000,Recurring,facebook
7PUZZWS0,서지애,FEMALE,42.0,161.0,59.0,56.5,51.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-30 22:06:43.408000,Recurring,naver
NC7Y9E7L,강채빈,FEMALE,26.0,157.0,67.8,66.4,63.053999999999995,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-24 08:28:20.256000,Recurring,email
9HJ302M9,송채희,FEMALE,29.0,159.0,58.9,59.1,54.777,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-19 17:04:55.840000,Recurring,facebook
AGGCKJHZ,이서우,FEMALE,20.0,160.0,80.0,,74.4,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-03 18:45:46.600000,Recurring,facebook
GJ518V8H,배지은,FEMALE,19.0,162.0,58.0,59.0,53.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-02 23:21:28.360000,Recurring,facebook
6QIDIOYQ,신세연,FEMALE,23.0,169.0,75.0,75.3,60.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-07 23:05:47.840000,Recurring,naver
65T3M3TL,황지수,FEMALE,21.0,156.0,70.7,67.7,51.90000153,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-31 13:06:01.608000,Recurring,facebook
6UWODZXY,조솔민,FEMALE,21.0,170.0,58.0,58.0,53.94,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-28 15:14:43.808000,Recurring,google
Q0RSMO7K,안선정,FEMALE,42.0,158.0,68.0,68.5,63.24,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-10 19:28:58.904000,Recurring,facebook
QHAJ7JH4,한지아,FEMALE,27.0,165.0,63.4,61.7,56.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-24 23:37:35.760000,Recurring,naver
7O5P2DUQ,허서윤,FEMALE,37.0,163.0,85.7,81.6,79.70100000000001,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-28 14:14:18.016000,Recurring,others
3T731NQS,김서혜,FEMALE,28.0,158.0,53.8,,50.034,눔 체중감량 프로그램,cancelled,112500,2017-04-24 13:31:19.240000,Recurring,others
6UJWQYO9,최채빈,FEMALE,25.0,160.0,57.5,55.5,45.0,눔 체중감량 프로그램,cancelled,112500,2017-04-16 21:24:56.664001,Recurring,facebook
6YIEWKLF,허세아,FEMALE,23.0,155.0,57.0,58.4,53.01,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-24 01:34:46.056000,Recurring,facebook
ZOI6991J,정윤상,MALE,32.0,173.0,85.0,79.0,79.05000305,눔 체중감량 프로그램,refunded,112500,2017-03-23 05:24:24.776000,Recurring,facebook
CHDBHHXH,강소윤,FEMALE,26.0,165.0,72.2,,62.2,눔 체중감량 프로그램 (천원 체험),cancelled,68900,2017-06-09 19:59:06.704000,Recurring,facebook
EEM9YAU9,조슬윤,FEMALE,25.0,160.0,57.0,54.8,53.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-28 08:49:05.624000,Recurring,facebook
N5HRX6EU,김시윤,MALE,35.0,178.0,81.3,78.7,73.19099,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-06 23:40:37.216000,Recurring,others
0BJ1WWIS,손채하,FEMALE,25.0,158.0,86.9,84.5,56.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-07 22:15:27.400000,Recurring,facebook
58ZJDZ0C,손슬미,FEMALE,23.0,165.0,56.0,,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-13 06:43:59.264000,Recurring,others
RXQCCZM9,송수지,FEMALE,22.0,162.0,57.0,55.5,53.01000214,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-30 11:56:46.880000,Recurring,facebook
VNIRIQRG,고시윤,MALE,21.0,175.0,100.0,,71.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-07 00:15:55.376000,Recurring,naver
Y5QLKGKQ,손서영,FEMALE,42.0,154.0,46.5,,46.5,눔 체중감량 프로그램,completed,44780,2017-05-14 08:43:17.888000,Recurring,facebook
LFRYY4WN,장성은,FEMALE,22.0,158.0,73.0,,50.0,눔 체중감량 프로그램 (천원 체험),completed,177000,2017-06-03 02:15:59.776000,Recurring,facebook
9YF7XSKV,손소정,FEMALE,25.0,157.0,61.0,56.5,50.0,눔 체중감량 프로그램,cancelled,112500,2017-05-23 19:58:45.016000,Recurring,others
TEVODMR4,한채윤,FEMALE,19.0,164.0,56.0,55.5,52.08000183,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-22 22:21:25.120000,Recurring,others
PR9YAQ4L,정초연,FEMALE,20.0,158.0,75.0,75.0,48.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-28 21:11:05.016000,Recurring,others
73L8PA39,김설빈,FEMALE,22.0,167.0,54.1,,50.313,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-01 11:39:15.792000,Recurring,naver
WSPGJHMC,권수진,FEMALE,27.0,152.0,60.0,62.8,45.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-24 08:57:42.016000,Recurring,facebook
DK2RQ0CU,신슬미,FEMALE,30.0,165.0,73.0,,63.0,눔 체중감량 프로그램 (천원 체험),completed,132000,2017-08-24 10:23:17.400000,Recurring,facebook
7XFQIJ8B,오채우,FEMALE,23.0,174.0,100.0,,93.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-03 00:29:00.184000,Recurring,facebook
2D1KKCLK,정솔빈,FEMALE,43.0,169.0,66.9,65.7,62.217,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-08 19:53:20.024000,Recurring,facebook
CQN88Z0S,김서현,FEMALE,37.0,160.0,71.0,69.6,66.774,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-21 14:31:35.312000,Recurring,email
074GSJ3E,문지아,FEMALE,30.0,171.0,85.0,85.0,55.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-16 10:04:16.680000,Recurring,facebook
